snapped_at,price,market_cap,total_volume
2022-02-12 00:00:00 UTC,84.98218897473939,26955407239.648594,1531327046.9214518
2022-02-13 00:00:00 UTC,84.31498401118209,26737283958.28288,1177515456.1829014
2022-02-14 00:00:00 UTC,82.147682063793,26116901182.472347,800693066.8224491
2022-02-15 00:00:00 UTC,85.29351920881868,27231628132.0256,1207131380.2196262
2022-02-16 00:00:00 UTC,92.31946571116475,29568781357.716545,1435736007.1074336
2022-02-17 00:00:00 UTC,89.64360415413057,28753960969.06648,1295185276.8351831
2022-02-18 00:00:00 UTC,82.17066812762005,26317355595.827713,1287200728.746179
2022-02-19 00:00:00 UTC,79.58714395133879,25462214771.91605,1139967539.5299268
2022-02-20 00:00:00 UTC,80.90899035669763,25798383812.27754,739162220.2660452
2022-02-21 00:00:00 UTC,80.23558471457676,25856799643.80163,1262271713.283009
2022-02-22 00:00:00 UTC,73.54216770374437,23655197116.265606,1987917894.7180872
2022-02-23 00:00:00 UTC,76.4102745900188,24486526118.608047,1392656848.7830591
2022-02-24 00:00:00 UTC,75.42148104432397,24138554407.790318,1557900471.4966543
2022-02-25 00:00:00 UTC,79.56504558057378,25460957140.775394,3641508828.7853847
2022-02-26 00:00:00 UTC,82.25692239909179,26538916415.565105,2144314599.8155665
2022-02-27 00:00:00 UTC,79.93965952169712,25521344119.347145,1167719050.3833659
2022-02-28 00:00:00 UTC,76.53270850739764,24471885490.488285,1394672692.5150025
2022-03-01 00:00:00 UTC,88.7633820187378,28384418138.87569,2384056853.0728
2022-03-02 00:00:00 UTC,88.73446954943849,28363503685.734913,2225191873.8770785
2022-03-03 00:00:00 UTC,90.67177224087405,29133928167.588047,2654790275.66716
2022-03-04 00:00:00 UTC,86.35374011626124,27502888917.746323,1622573655.91883
2022-03-05 00:00:00 UTC,80.73479353188985,25909546653.027622,1856630002.7110693
2022-03-06 00:00:00 UTC,82.1697307950248,26026119901.14789,1065325890.7733663
2022-03-07 00:00:00 UTC,77.89365802073067,24673434222.313824,1048451189.8264741
2022-03-08 00:00:00 UTC,75.55234061181655,24212866485.19363,1734860234.3762093
2022-03-09 00:00:00 UTC,75.48972815473788,24259706612.8608,1563933042.383906
2022-03-10 00:00:00 UTC,79.63665837150073,25754047604.936657,1880295796.0001042
2022-03-11 00:00:00 UTC,75.40530488309052,24114060672.05169,1550140161.1693935
2022-03-12 00:00:00 UTC,73.93364729383528,23972001178.56073,1267031537.0479004
2022-03-13 00:00:00 UTC,74.77548686336898,24158030190.623398,711189745.0565536
2022-03-14 00:00:00 UTC,72.23514763600313,23278148033.72463,868338135.4145865
2022-03-15 00:00:00 UTC,74.1736643803028,23888821454.013973,1204206557.549623
2022-03-16 00:00:00 UTC,75.62869538438828,24235577875.14343,1137129325.548693
2022-03-17 00:00:00 UTC,79.71107784857021,25364888564.410576,1698963963.5501273
2022-03-18 00:00:00 UTC,79.27287353497967,25670756489.83027,1747685605.2555485
2022-03-19 00:00:00 UTC,81.25106720894608,26023920982.194256,2003298129.7176902
2022-03-20 00:00:00 UTC,83.50871364581079,26749086288.169304,1349670000.8244727
2022-03-21 00:00:00 UTC,80.2313789293983,25704864295.13582,864623267.7846347
2022-03-22 00:00:00 UTC,80.56230521991971,25763060411.875656,1039812270.6807691
2022-03-23 00:00:00 UTC,82.05783739098929,26339583354.838985,1274538211.5693245
2022-03-24 00:00:00 UTC,86.24722488213656,27813223877.81672,1302463208.2489643
2022-03-25 00:00:00 UTC,92.82338045265969,29959522422.147068,2191216342.0169377
2022-03-26 00:00:00 UTC,89.81292687610673,29116728483.524166,1654482477.7735033
2022-03-27 00:00:00 UTC,92.53151528120492,30203074185.399082,919031426.7545485
2022-03-28 00:00:00 UTC,97.34697748658361,31682117665.642357,1185524936.4573212
2022-03-29 00:00:00 UTC,96.61467320800152,31610968556.247604,2179223409.3655114
2022-03-30 00:00:00 UTC,100.75137835792125,32629653787.685364,2195137200.7457585
2022-03-31 00:00:00 UTC,108.15253220922281,35146746600.13254,2874959015.399805
